,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
9111,CHEMBL1237054,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,Small molecule,MOL,True,,,,,,,1085.16,,,,,,,1085.16,1084.4727,,,,,,,CHEMBL1237054,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,XDKMHMINQXATOR-RCFLUEAHSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2311221,,,0,1,0,,1,0,0,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CCC(C(C)C(C)C(C)C)C1CC2CC3CC(CC4CC(C)C(C)C(CC5CC(C)C(C)C(C)C5)C4)C(C)C(C)C3C(C)C2C(C)C1CC1CC(C)C(C)C(CC2CC(C)C(CC3CC(C)C(C)C(C)(C)C3)C(C)C2)C1
5635,CHEMBL2104489,4.0,Racemic Mixture,False,False,False,False,Withdrawn,1969,Animal Carcinogenicity,Germany,Carcinogenicity,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,Small molecule,MOL,False,5.48,0.0,4.95,4.95,,,372.55,3.0,3.0,0.0,0.0,27.0,NEUTRAL,372.55,372.2664,1.0,1.0,43.37,0.48,N,2.0,CHEMBL2104489,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,KDLNOQQQEBKBQM-HDFGVWRLSA-N,Safe,,True,True,True,,,,1,0,1,,1,1,0,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CC1(C(C)C)CCC2C3CC(C)C4CCCCC4(C)C3CCC21C
1734,CHEMBL1413,4.0,Achiral Molecule,False,False,False,True,Prescription Only,None,None,None,None,Cc1cc(C2CCCCC2)n(O)c(=O)c1,Small molecule,MOL,True,2.44,1.0,1.56,2.22,6.84,,207.27,3.0,3.0,1.0,1.0,15.0,NEUTRAL,207.27,207.1259,0.0,0.0,42.23,0.72,Y,1.0,CHEMBL1413,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,Safe,CHELATING AGENT+CHELATING AGENT,True+True,True+True,True+True,CHEMBL2363058+CHEMBL2366381,,,0,0,0,,0,0,0,Cc1cc(C2CCCCC2)n(O)c(=O)c1,CC1CC(C)C(C)C(C2CCCCC2)C1
1367,CHEMBL126224,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,Small molecule,MOL,True,4.25,2.0,2.24,4.48,,9.66,284.45,2.0,2.0,0.0,0.0,21.0,BASE,284.45,284.2252,0.0,0.0,8.17,0.81,N,4.0,CHEMBL126224,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,PLIGPBGDXASWPX-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CC(C)CCCC1C2CCCCCCC2C2CCCCC21
5979,CHEMBL1729,4.0,Racemic Mixture,False,True,False,False,Withdrawn,2000,Fatal arrhythmia,United States,Cardiotoxicity,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,Small molecule,MOL,True,3.36,2.0,1.59,2.49,,8.24,465.95,6.0,7.0,2.0,3.0,32.0,NEUTRAL,465.95,465.1831,0.0,0.0,86.05,0.44,N,9.0,CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N,Safe,AGONIST,True,True,True,CHEMBL1875,,,1,0,1,,1,1,0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,CCC1CC(CCCCC2CCC(C)CC2)CCC1CC(C)C1CC(C)C(C)CC1CC
10483,CHEMBL702,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,Small molecule,MOL,True,-0.24,1.0,-3.64,-0.26,3.49,,517.56,7.0,12.0,3.0,3.0,36.0,ACID,517.56,517.1631,2.0,1.0,156.43,0.34,N,6.0,CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,IVBHGBMCVLDMKU-GXNBUGAJSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,CCC1CCC(C(C)CC(C(C)CC2C(C)C3C2CC(C)(C)C3C(C)C)C2CCCCC2)C(C)C1C
1322,CHEMBL190677,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,O=C(c1ccccc1)C(O)c1ccccc1,Small molecule,MOL,True,2.6,2.0,2.65,2.65,12.62,,212.25,2.0,2.0,1.0,1.0,16.0,NEUTRAL,212.25,212.0837,0.0,0.0,37.3,0.79,Y,3.0,CHEMBL190677,O=C(c1ccccc1)C(O)c1ccccc1,ISAOCJYIOMOJEB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,O=C(c1ccccc1)C(O)c1ccccc1,CC(C1CCCCC1)C(C)C1CCCCC1
8178,CHEMBL2110948,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,Small molecule,MOL,True,2.7,2.0,-0.97,-0.97,11.05,,340.44,3.0,4.0,1.0,1.0,25.0,NEUTRAL,340.44,340.1907,0.0,0.0,46.53,0.67,N,5.0,CHEMBL2110948,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CQRKVVAGMJJJSR-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CC(CCC1CCCC1(C)C)C(C)(C1CCCCC1)C1CCCCC1
2409,CHEMBL709,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,Small molecule,MOL,True,1.35,2.0,0.94,1.19,,7.3,389.46,8.0,9.0,2.0,3.0,28.0,NEUTRAL,389.46,389.2063,0.0,0.0,111.83,0.65,N,8.0,CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,WNMJYKCGWZFFKR-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CCC1CC2CC(C(C)CCCCC(C)C3CCCC3)CC(C)C2CC1CC
5887,CHEMBL515,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,Small molecule,MOL,True,3.38,1.0,1.09,3.94,4.46,1.72,304.22,2.0,3.0,1.0,1.0,19.0,ACID,304.22,303.0793,0.0,0.0,40.54,0.71,N,9.0,CHEMBL515,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,JCKYGMPEJWAADB-UHFFFAOYSA-N,toxic_carcinogenic+toxic_hema+toxic_teratogen,INHIBITOR,True,True,True,CHEMBL2311221,,,0,0,0,,0,0,0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,CCCC(CCC)C1CCC(CCCC(C)C)CC1
3496,CHEMBL435966,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=[N+]([O-])c1cncn1CCN1CCOCC1,Small molecule,MOL,True,0.12,1.0,-0.11,-0.09,,6.05,226.24,6.0,7.0,0.0,0.0,16.0,NEUTRAL,226.24,226.1066,0.0,0.0,73.43,0.54,N,4.0,CHEMBL435966,O=[N+]([O-])c1cncn1CCN1CCOCC1,MDJFHRLTPRPZLY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,O=[N+]([O-])c1cncn1CCN1CCOCC1,CC(C)C1CCCC1CCC1CCCCC1
2764,CHEMBL1434,4.0,Single Stereoisomer,False,True,True,True,Prescription Only,None,None,None,None,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Small molecule,MOL,True,0.19,1.0,-2.61,-2.54,2.9,7.9,457.48,9.0,10.0,5.0,6.0,33.0,ACID,457.48,457.1849,1.0,0.0,164.63,0.4,N,3.0,CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,DYKFCLLONBREIL-KVUCHLLUSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,CC(C)C1CCC(C)C2C(C)C3C(CC12)CC1C(C(C)C)C(C)C(C(C)C)C(C)C1(C)C3C
5169,CHEMBL1256391,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,Cc1ccc(=O)n(-c2ccccc2)c1,Small molecule,MOL,True,2.15,2.0,2.14,2.14,,,185.23,2.0,2.0,0.0,0.0,14.0,NEUTRAL,185.23,185.0841,0.0,0.0,22.0,0.67,Y,1.0,CHEMBL1256391,Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA-UHFFFAOYSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,Cc1ccc(=O)n(-c2ccccc2)c1,CC1CCC(C)C(C2CCCCC2)C1
2092,CHEMBL1443,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Small molecule,MOL,True,2.48,2.0,-1.13,2.29,3.31,,414.48,5.0,7.0,2.0,2.0,29.0,ACID,414.48,414.1249,0.0,0.0,95.94,0.73,N,5.0,CHEMBL1443,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCCC1CCC2CCCCC2C1C(C)CC1C(C)C2C1CC(C)(C)C2C(C)C
2293,CHEMBL436,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1996,Hepatic necrosis,Canada; Italy; Argentina,Hepatotoxicity,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,Small molecule,MOL,True,3.56,2.0,0.16,3.35,3.95,,357.35,3.0,4.0,1.0,1.0,24.0,ACID,357.35,357.0646,0.0,0.0,49.77,0.85,N,4.0,CHEMBL436,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,LUBHDINQXIHVLS-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL1900,,,1,0,1,,1,1,0,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,CCC1CCC2C(C(C)C(C)CC(C)C)CCCC2C1C(C)(C)C
1552,CHEMBL108,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,NC(=O)N1c2ccccc2C=Cc2ccccc21,Small molecule,MOL,True,3.39,2.0,2.77,2.77,,,236.27,1.0,3.0,1.0,2.0,18.0,NEUTRAL,236.27,236.095,0.0,0.0,46.33,0.75,N,0.0,CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,toxic_dermis+toxic_hema,BLOCKER,True,True,True,CHEMBL2331043,,,0,0,0,,0,0,0,NC(=O)N1c2ccccc2C=Cc2ccccc21,CC(C)C1C2CCCCC2CCC2CCCCC21
3457,CHEMBL1200453,4.0,Achiral Molecule,False,False,False,True,Over the Counter,None,None,None,None,CCCCCCCCCCCCCCCCCCCCCCO,Small molecule,MOL,True,7.8,0.0,8.81,8.81,,,326.61,1.0,1.0,1.0,1.0,23.0,NEUTRAL,326.61,326.3549,1.0,1.0,20.23,0.23,N,20.0,CHEMBL1200453,CCCCCCCCCCCCCCCCCCCCCCO,NOPFSRXAKWQILS-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2364696,,,0,0,0,,0,0,0,CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCC
3310,CHEMBL1257051,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,Small molecule,MOL,True,1.4,3.0,2.12,2.12,,,370.34,8.0,9.0,1.0,1.0,27.0,NEUTRAL,370.34,370.119,0.0,0.0,106.26,0.74,N,4.0,CHEMBL1257051,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,XFALPSLJIHVRKE-GFCCVEGCSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2363135,,,0,0,0,,0,0,0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CCC1CC(C)C(C2CCC(C3CCC(C4CCC(C)C4)CC3)C(C)C2)C1
6444,CHEMBL1200645,4.0,Single Stereoisomer,True,False,True,False,Prescription Only,None,None,None,None,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,Small molecule,MOL,True,1.1,2.0,-2.86,0.51,1.46,,668.54,14.0,16.0,4.0,4.0,46.0,ACID,668.54,668.1506,2.0,2.0,207.36,0.24,N,7.0,CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,LIQODXNTTZAGID-OCBXBXKTSA-N,Safe,INHIBITOR,True,True,True,CHEMBL1806,,,0,0,0,,0,0,0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,CCC1CC(C2C3CC4CCCC4CC3C(CC3CC4CCC(C)CC4C(C)C3C)C3CCC(C)C32)CC(CC)C1CC(C)(C)C
2956,CHEMBL2040682,4.0,Single Stereoisomer,True,False,False,True,Prescription Only,None,None,None,None,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,Small molecule,MOL,True,4.7,0.0,5.32,5.32,,,540.7,7.0,7.0,1.0,1.0,39.0,NEUTRAL,540.7,540.3087,1.0,1.0,99.13,0.5,N,5.0,CHEMBL2040682,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,LUKZNWIVRBCLON-GXOBDPJESA-N,Safe,AGONIST,True,True,True,CHEMBL2034,,,0,0,0,,0,0,0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC1CCC2(C)C(CCC3C2C(C)CC2(C)C3CC3CC(C4CCCCC4)CC32C(C)CCC(C)C(C)C)C1
8312,CHEMBL1077,4.0,Achiral Molecule,False,False,False,True,Prescription Only,1998,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,Saudi Arabia; United States,Hepatotoxicity; Misuse,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,Small molecule,MOL,True,2.89,2.0,0.4,3.66,3.81,1.59,334.17,3.0,4.0,2.0,3.0,20.0,ACID,334.17,333.0001,0.0,0.0,80.39,0.67,N,4.0,CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,toxic_hepa,missing,missing,missing,missing,missing,,,0,0,1,,1,0,0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,CC(C)CC1CCCC(C(C)C2CCC(C)CC2)C1C
744,CHEMBL397420,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,Small molecule,MOL,True,3.52,3.0,0.49,2.68,5.09,,353.33,6.0,7.0,1.0,1.0,26.0,ACID,353.33,353.0899,0.0,0.0,110.65,0.43,N,5.0,CHEMBL397420,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,VABCILAOYCMVPS-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL1930,,,0,0,0,,0,0,0,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,CC(C)CC(C1CCC(C(C)C)CC1)C1C(C)CC2CCCCC2C1C
3123,CHEMBL1200455,4.0,Racemic Mixture,False,True,True,True,Prescription Only,None,None,None,None,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,Small molecule,MOL,False,-1.63,1.0,-1.95,-1.95,11.73,,821.14,9.0,12.0,8.0,8.0,34.0,NEUTRAL,821.14,820.8803,3.0,2.0,199.89,0.11,N,12.0,CHEMBL1200455,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NTHXOOBQLCIOLC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CCC(C)CCC(C)C1C(C)C(C(C)CCC(C)CC)C(C)C(C(CC(C)CC)C(C)C)C1C
6294,CHEMBL4297522,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,Small molecule,MOL,True,3.66,3.0,1.8,1.82,13.88,5.9,487.51,6.0,9.0,1.0,1.0,35.0,NEUTRAL,487.51,487.2031,0.0,0.0,83.16,0.57,N,6.0,CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,HCDMJFOHIXMBOV-UHFFFAOYSA-N,Safe,INHIBITOR+INHIBITOR+INHIBITOR,True+True+True,True+True+True,True+True+True,CHEMBL4142+CHEMBL2742+CHEMBL3650,,,0,0,0,,0,0,0,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,CCC1CC(CC)C(C)C(C2CC3CCC4CC(CC5CCCCC5)CC4C3C(CC)C2C)C1C
4310,CHEMBL1474963,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1992,Hepatitis,Germany,Hepatotoxicity,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,Small molecule,MOL,False,3.93,3.0,3.86,4.01,7.8,,266.3,3.0,3.0,1.0,1.0,20.0,NEUTRAL,266.3,266.0943,0.0,0.0,50.44,0.73,N,3.0,CHEMBL1474963,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,RFRXIWQYSOIBDI-UHFFFAOYSA-N,Safe,,True,True,True,,,,1,0,1,,1,1,0,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,CCC1CC2CCCCC2C1C(C)C1CCC(C)CC1
3246,CHEMBL2004297,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCN(CC)C(=S)SC(=S)N(CC)CC,Small molecule,MOL,True,2.97,0.0,3.57,3.57,,,264.49,3.0,2.0,0.0,0.0,15.0,,264.49,264.0789,0.0,0.0,6.48,0.72,N,4.0,CHEMBL2004297,CCN(CC)C(=S)SC(=S)N(CC)CC,CTPKSRZFJSJGML-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCN(CC)C(=S)SC(=S)N(CC)CC,CCC(CC)C(C)CC(C)C(CC)CC
8597,CHEMBL2107360,4.0,Racemic Mixture,False,False,True,False,Prescription Only,None,None,None,None,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,Small molecule,MOL,True,9.11,3.0,7.3,8.68,,8.76,664.91,8.0,8.0,0.0,0.0,48.0,BASE,664.91,664.4364,2.0,2.0,90.46,0.09,N,19.0,CHEMBL2107360,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,VOMKSBFLAZZBOW-UHFFFAOYSA-N,Safe,ANTAGONIST+ANTAGONIST,True+True,True+True,True+True,CHEMBL217+CHEMBL224,,,0,0,0,,0,0,0,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,CCCCCCCCCCCCCCCC(C)CC1CCCC2C(C)C(CCC3CCC(C4CCC5CC(C)CCC54)CC3)C(C)CC12
6952,CHEMBL224325,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Small molecule,MOL,True,3.56,2.0,2.6,3.17,6.99,4.0,228.08,2.0,2.0,1.0,1.0,14.0,NEUTRAL,228.08,226.9905,0.0,0.0,33.12,0.75,N,0.0,CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,GPTXWRGISTZRIO-UHFFFAOYSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,CC1CCC2C(C)CC(C)C(C)C2C1
3620,CHEMBL1329455,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,Small molecule,MOL,True,0.09,1.0,-1.03,-1.02,7.99,,242.24,6.0,8.0,0.0,0.0,17.0,NEUTRAL,242.24,242.1015,0.0,0.0,82.78,0.7,N,3.0,CHEMBL1329455,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,XLFWDASMENKTKL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCCC(C)CC1CCC(C2CCCCC2)C1
