,name,pubchem_cid,chembl_id,drugbank_id,inchi_key,dataset,smiles,drugbank_withdrawn,chembl_withdrawn
1581,,8277,CHEMBL2110771,missing,KFZMXOLSYABOSE-UHFFFAOYSA-O,chembl,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,missing,0
1582,dehydrocholic acid|decholin|dilabil|procholon,6674,CHEMBL514446,missing,OHXPGWPVLFPUSM-KLRNGDHRSA-N,both,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,0,0
1583,8-hour bayer|acetylsalic acid|acetylsalicylic acid|alka rapid|anadin all night|angettes 75|aspirin|aspro clr|acetosalic acid|acetylsalicylic acid|aspirin|bay1019036|bayer extra strength aspirin for migraine pain|danamep|disprin cv|disprin direct|durlaza|enprin|ecotrin|equi-prin|gencardia|levius|max strgh aspro clr|measurin|micropirin ec|nsc-27223|nsc-406186|nu-seals 300|nu-seals 600|nu-seals 75|nu-seals cardio 75|paynocil|platet|platet 300|postmi 300|postmi 75|salicylic acid acetate|vazalore,2244,CHEMBL25,missing,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,both,CC(=O)Oc1ccccc1C(=O)O,0,0
1584,allylestrenol|allyloestrenol|gestanin,70695647,CHEMBL2105618,missing,ATXHVCQZZJYMCF-XZCODKSBSA-N,chembl,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCCC4[C@H]3CC[C@@]21C,missing,0
1585,bci-049|circadin|general nutrit|health aid|heidadouppi|icenia|j5.258b|life ext|melapure|melatonin|melatonin|n-(2-(5-methoxy-1h-indol-3-yl)ethyl)acetamide|n-acetyl-5-methoxytryptamine|natrol|nature's blend|natures bounty|nsc-113928|nsc-56423|quality health|s.gard|travelag|vespro|vytalonin,896,CHEMBL45,missing,DRLFMBDRBRZALE-UHFFFAOYSA-N,both,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,0
1586,adgyn estro|agofollin|alfatradiol|alora|aquagen|bedol|climara|climara pro|dermestril 100|dermestril 25|dermestril 50|dermestril septem 25|dermestril septem 50|dermestril septem 75|destradiol|dihydrotheelin|dihydroxyestrin|divigel|depo-estradiol|e-cypionate|elestrin|elleste solo|elleste solo mx 40|elleste solo mx 80|esclim|estraderm mx 100|estraderm mx 25|estraderm mx 50|estraderm mx 75|estraderm tts 100|estraderm tts 25|estraderm tts 50|estradiol|estradiol hemihydrate|estrasorb|evamist|evorel 100|evorel 25|evorel 50|evorel 75|elestrim|estrace|estraderm|estradiol|estradiol hemihydrate|estrasorb|estring|estrogel|fematrix 40|fematrix 80|femseven 100|femseven 50|femseven 75|fempatch|gynergon|gynodiol|gynoestryl|gvnodiol|gynogen|imvexxy|innofem|menorest 37.5|menorest 50|menorest 75|menoring 50|minivelle|menostar|nsc-20293|nsc-9895|oestradiol|oestradiol|progynova ts|sandrena|vivelle-dot|vagifem|vagifem 18|vagifem 8|vivelle|wc-3011|wc3011|zumenon,5757,CHEMBL135,missing,VOXZDWNPVJITMN-ZBRFXRBCSA-N,both,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,0
1587,methoxyphenamine,4117,CHEMBL2010507,missing,OEHAYUOVELTAPG-UHFFFAOYSA-N,both,CNC(C)Cc1ccccc1OC,0,0
1588,"alphatrex|betamethasone 17,21-dipropionate|betamethasone dipropionate|diprolene af|diprolene|diprosone|sch 11460|sch-11460|sernivo",21800,CHEMBL1200384,missing,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,chembl,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,missing,0
1589,hydrocortisone phosphate,441407,CHEMBL1641,missing,BGSOJVFOEQLVMH-VWUMJDOOSA-N,both,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,0,0
1590,aluminium acetate|aluminum acetate|buro-sol concentrate|domeboro,8757,CHEMBL1201015,missing,WCOATMADISNSBV-UHFFFAOYSA-K,both,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],0,0
1591,ag 221|ag-221|cc-90007 free base|enasidenib,89683805,CHEMBL3989908,missing,DYLUUSLLRIQKOE-UHFFFAOYSA-N,both,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,0,0
1592,azelastine|azelastine,2267,CHEMBL639,missing,MBUVEWMHONZEQD-UHFFFAOYSA-N,both,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,0
1593,aerolin|aerolin 400|aerolin auto|airomir|airsalb|albuterol|asmasal clickhaler|asmasal spacehaler|asmaven|asmavent|accuneb|cobutolin|combivent|combivent udvs|combivent|duoneb|ipramol steri-neb|kentamol|libetist|maxivent|proventil-hfa|proair hfa|proventil|proventil hfa|rimasal|salamol e-breathe|salapin|salbulin novolizer|salbutamol|salbuvent|salipraneb|sch 13949w|sch-13949w|steri-neb salamol|ventmax sr|ventodisks|ventolin cr|ventolin e-breathe|volmax|ventolin|ventolin hfa|volmax,2083,CHEMBL714,missing,NDAUXUAQIAJITI-UHFFFAOYSA-N,both,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,0
1594,isopropyl unoprostone|rescula|uf-021|unoprostone isopropyl|unoprostone isopropyl ester|unoprostone isopropyl|unoprostone isopropyl,5282175,CHEMBL1200661,missing,XXUPXHKCPIKWLR-JHUOEJJVSA-N,chembl,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,missing,0
1595,bupivacaine (-)-form|levobupivacaine,92253,CHEMBL1201193,missing,LEBVLXFERQHONN-INIZCTEOSA-N,both,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0,0
1596,cdp-820|hki-272|neratinib|neratinib|way-179272,9915743,CHEMBL180022,missing,JWNPDZNEKVCWMY-VQHVLOKHSA-N,both,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0,0
1597,apl-130277|apomorphine|apomorphine|vr-040|vr040,6005,CHEMBL53,missing,VMWNQDUVQKEIOC-CYBMUJFWSA-N,both,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,0
1598,tetradecyl sulfate,8771,CHEMBL1201345,missing,GROJOWHVXQYQGN-UHFFFAOYSA-N,both,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,0,0
1599,dihydrostreptomycin|dihydrostreptomycin,439369,CHEMBL1950576,missing,ASXBYYWOLISCLQ-HZYVHMACSA-N,both,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,1,1
1600,aztreonam|azactam|cayston|nsc-646279|so 26776|sq 26776|sq-26776,5742832,CHEMBL158,missing,WZPBZJONDBGPKJ-VEHQQRBSSA-N,both,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0,0
1601,amylmetacresol|throaties,14759,CHEMBL1512677,missing,CKGWFZQGEQJZIL-UHFFFAOYSA-N,both,CCCCCc1ccc(C)cc1O,0,0
1602,mephenytoin|methoin|mesantoin,4060,CHEMBL861,missing,GMHKMTDVRCWUDX-UHFFFAOYSA-N,both,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1,0
1603,"ay-21,011|eraldin|i.c.i. 50,172|practolol|[3-(4-acetylamino-phenoxy)-2-hydroxy-propyl]-isopropyl-ammonium",4883,CHEMBL6995,missing,DURULFYMVIFBIR-UHFFFAOYSA-N,both,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0,0
1605,e-297|e297|fema no. 2488|fumaric acid|fumaric acid|ins no.297|ins-297|monosodium fumarate|nsc-2752,444972,CHEMBL503160,missing,VZCYOOQTPOCHFL-OWOJBTEDSA-N,chembl,O=C(O)/C=C/C(=O)O,missing,0
1606,alimemazine|methylpromazine|methylpromazine|temaril|trimeprazine,5574,CHEMBL829,missing,ZZHLYYDVIOPZBE-UHFFFAOYSA-N,both,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0,0
1607,cedilanid-d|desacetyl-lanatoside c|deslanoside|deslanoside,28620,CHEMBL1614,missing,OBATZBGFDSVCJD-LALPQLPRSA-N,both,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,0,0
1608,"modrenal|modrastane|trilostane|win 24,540|win-24540",656583,CHEMBL1200907,missing,KVJXBPDAXMEYOA-CXANFOAXSA-N,both,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1,0
1609,clomacran|skf-14336-d,21382,CHEMBL1615350,missing,JFRLWWDJCFYFSU-UHFFFAOYSA-N,chembl,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,missing,1
1610,noxyflex|noxyflex 100|noxyflex-s|noxyflex-s 100|noxythiolin|noxytiolin,519136,CHEMBL2106441,missing,JLMHZVYLAQPMOZ-UHFFFAOYSA-N,both,CNC(=S)NCO,0,0
1611,a-70569-1|abbott-70569|abbott-70569 free base|abbott-70569-1|abbott-705691 free base|abt-569|abt-569 free base|gabitril|gabitril|nnc-05-0328|nnc-050328 free base|no-05-0328|no-050328 free base|tiagabine|tiagabine,60648,CHEMBL1027,missing,PBJUNZJWGZTSKL-MRXNPFEDSA-N,both,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0,0
1612,cpd 109514|cpd-109514|cesamet|nabilone,39860,CHEMBL2218896,missing,GECBBEABIDMGGL-UHFFFAOYSA-N,chembl,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,missing,0
1613,elbasvir|mk-8742,71661251,CHEMBL3039514,missing,BVAZQCUMNICBAQ-PZHYSIFUSA-N,both,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,0,0
1614,calcort|deflazacort|emflaza|mdl 458|mdl-458|mdl458|zamene,189821,CHEMBL1201891,missing,FBHSPRKOSMHSIF-GRMWVWQJSA-N,both,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0,0
1615,nsc-3039|sodium phenylacetate,8243,CHEMBL1200358,missing,HZOREEUASZHZBI-UHFFFAOYSA-M,chembl,O=C([O-])Cc1ccccc1.[Na+],missing,0
1616,cuprimine|d mercaptovaline|d penicillamine|dimethylcysteine|distamine|depen|nsc-81549|penicillamine|trolovol,5852,CHEMBL1430,missing,VVNCNSJFMMFHPL-VKHMYHEASA-N,both,CC(C)(S)[C@@H](N)C(=O)O,0,0
1617,disipal|invagesic|mefenamine|norflex|norgesic|orphenadrine|orphenadrine|orphengesic,4601,CHEMBL900,missing,QVYRGXJJSLMXQH-UHFFFAOYSA-N,both,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0,0
1618,e-576-|e576|fema no. 4934|gluconate sodium|gluconic acid sodium salt|ins no.576|ins-576|sodium gluconate,13592241,CHEMBL2068884,missing,MSXHSNHNTORCAW-GGLLEASOSA-M,chembl,O=C([O-])[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+],missing,0
1619,capecitabine|ro 09-1978/000|ro-09-1978000|ro-091978000|xeloda,60953,CHEMBL1773,missing,GAGWJHPBXLXJQN-UORFTKCHSA-N,both,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0,0
1620,pemirolast,57697,CHEMBL1201198,missing,HIANJWSAHKJQTH-UHFFFAOYSA-N,both,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,0,0
1621,lercanidipine,65866,CHEMBL250270,missing,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,both,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0
1622,,52946590,CHEMBL1201275,missing,YFKDCGWIINMRQY-UHFFFAOYSA-N,chembl,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1,missing,0
1623,fema no. 4010|nsc-9799|paracetaldehyde|paraldehyde|paral|paraldehyde,31264,CHEMBL1410743,missing,SQYNKIJPMDEDEG-UHFFFAOYSA-N,both,CC1OC(C)OC(C)O1,0,0
1624,dyflos|fluostigmine|floropryl|fluostigmine|isoflurophate|isoflurophate,5936,CHEMBL1025,missing,MUCZHBLJLSDCSD-UHFFFAOYSA-N,both,CC(C)OP(=O)(F)OC(C)C,1,0
1625,baloxavir marboxil|s-033188|xofluza,124081896,CHEMBL4297503,missing,RZVPBGBYGMDSBG-GGAORHGYSA-N,both,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,0,0
1626,lisinopril|lisinopril dihydrate|lisinopril hydrate|mk-521|prinivil|zestril,5362119,CHEMBL1237,missing,RLAWWYSOJDYHDC-BZSNNMDCSA-N,both,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0,0
1627,cipralex|escitalopram|escitalopram|lu-26-054,146570,CHEMBL1508,missing,WSEQXVZVJXJVFP-FQEVSTJZSA-N,both,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0,0
1628,florbetaben,53257383,CHEMBL1908906,missing,NCWZOASIUQVOFA-NSCUHMNNSA-N,chembl,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,missing,0
1629,thiamylal|thiamylal,5436,CHEMBL440,missing,XLOMZPUITCYLMJ-UHFFFAOYSA-N,both,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,0,0
1630,chimax|drogenil|eulexin|flutamide|nsc-215876|sch 13521|sch-13521,3397,CHEMBL806,missing,MKXKFYHWDHIYRV-UHFFFAOYSA-N,both,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,0
1631,phenoxybenzamine|phenoxybenzamine,4768,CHEMBL753,missing,QZVCTJOXCFMACW-UHFFFAOYSA-N,both,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0,0
1632,atorvastatin|atorvastatin|cardyl|lipitor|prevencor|sortis|tahor|zarator,60823,CHEMBL1487,missing,XUKUURHRXDUEBC-KAYWLYCHSA-N,both,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,0
1633,anexate|flumazenil|flumazepil|flumazepil|mazicon|ro 15-1788/000|ro-15-1788|ro-151788|ro-151788000|ro-1722|ro-41-8157|romazicon,3373,CHEMBL407,missing,OFBIFZUFASYYRE-UHFFFAOYSA-N,both,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0,0
1634,fludarabine|fludarabine 5'-monophosphate|fludarabine phosphate|fludara|nsc-312887|nsc-328002|oforta,30751,CHEMBL1096882,missing,GIUYCYHIANZCFB-FJFJXFQQSA-N,chembl,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,missing,0
1635,debrisoquine,2966,CHEMBL169901,missing,JWPGJSVJDAJRLW-UHFFFAOYSA-N,both,N=C(N)N1CCc2ccccc2C1,0,0
1636,vincristine|vincristine,5978,CHEMBL90555,missing,OGWKCGZFUXNPDA-XQKSVPLYSA-N,chembl,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,missing,0
1637,besifloxacin|isv-403,10178705,CHEMBL1201760,missing,QFFGVLORLPOAEC-SNVBAGLBSA-N,both,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,0
1638,carbenicillin indanyl|carindacillin|carbenicillin indanyl,93184,CHEMBL1596,missing,JIRBAUWICKGBFE-MNRDOXJOSA-N,both,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0
1639,e101a|flavin mononucleotide|riboflavin 5'-phosphate|riboflavin phosphate,643976,CHEMBL1201794,missing,FVTCRASFADXXNN-SCRDCRAPSA-N,both,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,0,0
1640,poldine,11018,CHEMBL2110948,missing,CQRKVVAGMJJJSR-UHFFFAOYSA-N,chembl,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,missing,0
1641,beclamide|benzchlorpropamide|benzylamide|neuracen|nydrane,10391,CHEMBL64195,missing,JPYQFYIEOUVJDU-UHFFFAOYSA-N,chembl,O=C(CCCl)NCc1ccccc1,missing,0
1642,amias|atacand|candesartan|candesartan 1-(((cyclohexyloxy)carbonyl)oxy)ethyl ester|candesartan cilexetil|ratacand|tcv-116,2540,CHEMBL1014,missing,GHOSNRCGJFBJIB-UHFFFAOYSA-N,both,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0
1643,methyldopate|methyldopate,17277,CHEMBL1201233,missing,SVEBYYWCXTVYCR-LBPRGKRZSA-N,chembl,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,missing,0
1644,pergolide|pergolide,47811,CHEMBL531,missing,YEHCICAEULNIGD-MZMPZRCHSA-N,both,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,1
1645,calcium gluconate|calcium gluconate anhydrous|calcium gluconate in sodium chloride|calglucon|e-578|h-f antidote|ins no.578|ins-578,9290,CHEMBL2106119,missing,NEEHYRZPVYRGPP-IYEMJOQQSA-L,both,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],0,0
1646,diucardin|hydrenox|hydroflumethiazide|hydroflumethiazide|saluron,3647,CHEMBL1763,missing,DMDGGSIALPNSEE-UHFFFAOYSA-N,both,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,1,0
1647,methylprednisolone hemisuccinate|methylprednisolone succinate|methylprednisolone succinate,16923,CHEMBL1201265,missing,IMBXEJJVJRTNOW-XYMSELFBSA-N,both,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,0,0
1648,arbutamine,60789,CHEMBL1201251,missing,IIRWWTKISYTTBL-SFHVURJKSA-N,both,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,0,0
1649,d.d.d.|resorcin|resorcinol|resorcinol|tilloderm,5054,CHEMBL24147,missing,GHMLBKRAJCXXBS-UHFFFAOYSA-N,both,Oc1cccc(O)c1,0,0
1650,"fema no. 3736|l-tyrosine|levodopa impurity, l-tyrosine-|levodopa related compound l-tyrosine|nsc-82624|tyrosine",6057,CHEMBL925,missing,OUYCCCASQSFEME-QMMMGPOBSA-N,both,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0,0
1651,ambrisentan|ambrisentan|gsk-1325760|gsk-1325760a|gsk1325760|gsk1325760a|lu-208075|letairis|volibris,6918493,CHEMBL1111,missing,OUJTZYPIHDYQMC-LJQANCHMSA-N,both,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0,0
1652,cholesterin|cholesterol|cholestrin|nsc-8798,5997,CHEMBL112570,missing,HVYWMOMLDIMFJA-DPAQBDIFSA-N,both,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0
1653,diosmin|diovenor,5281613,CHEMBL231884,missing,GZSOSUNBTXMUFQ-YFAPSIMESA-N,both,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0,0
1654,florbetapir,57396865,CHEMBL1908919,missing,YNDIAUKFXKEXSV-NSCUHMNNSA-N,chembl,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,missing,0
1655,erdosteine,65632,CHEMBL1697744,missing,QGFORSXNKQLDNO-UHFFFAOYSA-N,both,O=C(O)CSCC(=O)NC1CCSC1=O,0,0
1656,"cefixime|cefixime hydrate|cefixime trihydrate|cl 284,635|cl-284635|cefspan|fk 027|fk-027|fr 17027|fr-17027|oroken|suprax",5362065,CHEMBL1541,missing,OKBVVJOGVLARMR-QSWIMTSFSA-N,both,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0,0
1657,benzchinamide|benzquinamide|emete-con|p-2647|quantril,2342,CHEMBL1201250,missing,JSZILQVIPPROJI-UHFFFAOYSA-N,chembl,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,missing,0
1658,cystine,67678,CHEMBL590540,missing,LEVWYRKDKASIDU-IMJSIDKUSA-N,both,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,0,0
1659,adcirca|cialis|ic-351|ic351|ly-450190|ly450190|tadalafil,110635,CHEMBL779,missing,WOXKDUGGOYFFRN-IIBYNOLFSA-N,both,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0,0
1660,acetohydroxamic acid|lithostat|nsc-176136,1990,CHEMBL734,missing,RRUDCFGSUDOHDG-UHFFFAOYSA-N,both,CC(=O)NO,0,0
1661,camptosar|irinotecan|irinotecan,60838,CHEMBL481,missing,UWKQSNNFCGGAFS-XIFFEERXSA-N,both,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0,0
1662,digamex|digoxin|digoxin pediatric|digoxin|lanoxicaps|lanoxin pediatric|lanoxin-125|lanoxin-pg|lanoxin|nsc-95100|vanoxin,2724385,CHEMBL1751,missing,LTMHDMANZUZIPE-PUGKRICDSA-N,both,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,0
1663,abiraterone|cb 7598|cb-7598|zytiga,132971,CHEMBL254328,missing,GZOSMCIZMLWJML-VJLLXTKPSA-N,both,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,0,0
1664,bextra|sc-65872|valdecoxib,119607,CHEMBL865,missing,LNPDTQAFDNKSHK-UHFFFAOYSA-N,both,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1,0
1665,dithiazanine,10579,CHEMBL1185568,missing,FYXWDSGGZAMYFZ-UHFFFAOYSA-N,chembl,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,missing,1
1666,bromfenac|bromfenac|isv-303|yellox,60726,CHEMBL1077,missing,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,both,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0,0
1667,asp-4130|av-951|fotivda|kil8951|krn-951|kil-8951|tivozanib|tivozanib,9911830,CHEMBL1289494,missing,SPMVMDHWKHCIDT-UHFFFAOYSA-N,both,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,0,0
1668,folotyn|pdx|pralatrexate,148121,CHEMBL1201746,missing,OGSBUKJUDHAQEA-WMCAAGNKSA-N,both,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0,0
1669,neostigmine,4456,CHEMBL278020,missing,ALWKGYPQUAPLQC-UHFFFAOYSA-N,both,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0,0
1670,alogliptin|vipidia,11450633,CHEMBL376359,missing,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,both,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0,0
1671,cgp 32349|formestane|lentaron,11273,CHEMBL132530,missing,OSVMTWJCGUFAOD-KZQROQTASA-N,both,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,1,0
1672,bayer l 1359|bilarcil|detf|metrifonate|metriphonate|trichlorfon,5853,CHEMBL167150,missing,NFACJZMKEDPNKN-UHFFFAOYSA-N,chembl,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,missing,0
1673,alisobumal|allylbarbituric acid|butalbital|butalbital ciii|itobarbital|sandoptal|tetrallobarbital,2481,CHEMBL454,missing,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,both,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0,0
1674,mag-tab sr|magnesium lactate,5319192,CHEMBL3707281,missing,OVGXLJDWSLQDRT-UHFFFAOYSA-L,chembl,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Mg+2],missing,0
1675,fenticonazole,51755,CHEMBL1651990,missing,ZCJYUTQZBAIHBS-UHFFFAOYSA-N,chembl,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,missing,0
1676,dienogest|endometrion|m 18575|m-18575|mjr-35|sts 557|sts-557|zk 37659|zk-37659,68861,CHEMBL1201864,missing,AZFLJNIPTRTECV-FUMNGEBKSA-N,both,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0,0
