,chembl_id,chembl_withdrawn,dataset,drugbank_id,drugbank_withdrawn,inchi_key,name,pubchem_cid,smiles,withdrawn_chembl_+,withdrawn_drugbank_+,withdrawn_label,CHEMBLID,Toxicity type
985,CHEMBL94394,0,both,missing,1,MXJWRABVEGLYDG-UHFFFAOYSA-N,anderm|bufexamac|butoxyphenylacethydroxamic acid|cp 1044 j3|duradermal|paraderm|parfenac,2466,CCCCOc1ccc(CC(=O)NO)cc1,0.0,1.0,1,CHEMBL94394,toxic_systemic
335,CHEMBL22242,1,both,missing,1,GUJRSXAPGDDABA-NSHDSACASA-N,a 33547|fla 731|remoxipride|roxiam,54477,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1.0,1.0,1,CHEMBL22242,toxic_hema
551,CHEMBL1021,0,both,missing,0,QEFAQIPZVLVERP-UHFFFAOYSA-N,ahr-9434|al-6515|ilevro|nepafenac|nevanac,151075,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0.0,0.0,0,,Safe
1776,CHEMBL24944,1,chembl,missing,missing,KVSKGMLNBAPGKH-UHFFFAOYSA-N,et-394|tribromsalan|tribromsalan|tuasol 100,14868,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,1.0,1.0,0,,Safe
66,CHEMBL2105345,1,chembl,missing,missing,KEJXLQUPYHWCNM-UHFFFAOYSA-N,bayer 1420|epontol|fba 1420|propanidid|th-2180|wh 5668,15004,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,1.0,1.0,1,CHEMBL2105345,toxic_dermis
2581,CHEMBL194014,missing,drugbank,DB14177,0,QELSKZZBTMNZEB-UHFFFAOYSA-N,Propylparaben,7175.0,CCCOC(=O)C1=CC=C(O)C=C1,0.0,0.0,0,,Safe
718,CHEMBL139367,0,both,missing,0,XRQDFNLINLXZLB-CKIKVBCHSA-N,peramivir|peramivir hydrate|peramivir trihydrate|rwj-270201,154234,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,0.0,0.0,0,,Safe
2133,CHEMBL283800,missing,drugbank,DB00148,0,CVSVTCORWBXHQV-UHFFFAOYSA-N,Creatine,586.0,CN(CC(O)=O)C(N)=N,0.0,0.0,0,,Safe
140,CHEMBL1165342,1,chembl,missing,missing,RXPRRQLKFXBCSJ-GIVPXCGWSA-N,vincamine,15376,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,1.0,1.0,1,CHEMBL1165342,toxic_hema
1097,CHEMBL3545376,0,both,missing,0,OLAHOMJCDNXHFI-UHFFFAOYSA-N,balversa|erdafitinib|jnj-42756493,67462786,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,0.0,0.0,0,,Safe
1029,CHEMBL1756,0,both,missing,0,ADFOJJHRTBFFOF-RBRWEJTLSA-N,estracyt|estramustine 17-(dihydrogen phosphate)|estramustine phosphate|estramustine phosphate|nsc-89199,259329,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,0.0,0.0,0,,Safe
1082,CHEMBL1214124,0,both,missing,0,PRMWGUBFXWROHD-UHFFFAOYSA-N,e-2007|e2007|er-155055-90|fycompa|perampanel,9924495,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0.0,0.0,0,,Safe
1240,CHEMBL1079604,0,both,missing,0,IMWZZHHPURKASS-UHFFFAOYSA-N,ahr-438|metaxalone|nsc-170959|skelaxin,15459,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.0,0.0,0,,Safe
1267,CHEMBL1201207,0,both,missing,0,VQODGRNSFPNSQE-DVTGEIKXSA-N,betamethasone phosphoric acid|betamethasone phosphate,107782,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,0.0,0.0,0,,Safe
583,CHEMBL1002,0,both,missing,0,NDAUXUAQIAJITI-LBPRGKRZSA-N,albuterol (r)-form|asf-1096|levosalbutamol|levalbuterol|levosalbutamol|xopenex,123600,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,0.0,0.0,0,,Safe
2662,,,withdrawn,missing,,ADRDEXBBJTUCND-UHFFFAOYSA-N,Pyrrolizidine,12558,C1CC2CCCN2C1,,,1,,toxic_hepa
1682,CHEMBL1201134,0,both,missing,0,WGFOBBZOWHGYQH-MXHNKVEKSA-N,amitiza|lubiprostone|ru-0211,157920,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,0.0,0.0,0,,Safe
1833,CHEMBL1789941,0,both,missing,0,HFNKQEVNSGCOJV-OAHLLOKOSA-N,inc-424|inc424|incb-018424|incb-18424|incb018424|jakavi|ruxolitinib,25126798,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.0,0.0,0,,Safe
1485,CHEMBL1200623,0,chembl,missing,missing,AOXRBFRFYPMWLR-XGXHKTLJSA-N,ethylestrenol|ethylnandrol|ethyloestrenol|maxibolin,13765,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.0,0.0,0,,Safe
1119,CHEMBL1201206,0,both,missing,0,OWWLUIWOFHMHOQ-XGHATYIMSA-N,pipecuronium,50192,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,0.0,0.0,0,,Safe
102,CHEMBL3099695,0,both,missing,0,USUZGMWDZDXMDG-CYBMUJFWSA-N,lci-699-nx|lci699-nx|osilodrostat,44139752,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0.0,0.0,0,,Safe
2330,CHEMBL3301667,missing,drugbank,DB09116,1,MYFXBBAEXORJNB-UHFFFAOYSA-N,Calcium carbimide,56955933.0,[Ca++].[N-]=C=[N-],1.0,1.0,0,,Safe
2203,CHEMBL1568,missing,drugbank,DB01073,0,HBUBKKRHXORPQB-FJFJXFQQSA-N,Fludarabine,657237.0,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,0.0,0,,Safe
1509,CHEMBL1542,0,both,missing,0,LMEKQMALGUDUQG-UHFFFAOYSA-N,azamune|azapress|azathioprine|azasan|berkaprine|bw-57-322|immunoprin 50|imuran|kentaprine|nsc-39084|oprisine 50,2265,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0.0,0.0,0,,Safe
278,CHEMBL1657,0,both,missing,0,OGQICQVSFDPSEI-UHFFFAOYSA-N,agn 190168|agn-190168|arazlo|avage|fabior|tazarotene|tazorac|zorac,5381,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,0.0,0.0,0,,Safe
2259,CHEMBL449317,missing,drugbank,DB04703,0,QUQPHWDTPGMPEX-QJBIFVCTSA-N,Hesperidin,10621.0,COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,0.0,0.0,0,,Safe
185,CHEMBL522038,1,both,missing,1,ZXIBCJHYVWYIKI-PZJWPPBQSA-N,exanta|exanta (proposed)|h 376/95|ximelagatran,656635,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,1.0,1.0,1,CHEMBL522038,toxic_hepa
1784,CHEMBL1585,0,both,missing,0,NJBFOOCLYDNZJN-UHFFFAOYSA-N,a-8103|nsc-25154|pipobroman|vercyte,4842,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0.0,0.0,0,,Safe
1476,CHEMBL568,0,both,missing,0,ADIMAYPTOBDMTL-UHFFFAOYSA-N,"j3.308a|lederpam|nsc-169448|oxazepam|oxazepam civ|oxozepam|serenid fte|serax|temazepam impurity, oxazepam-|wy-3498|zaxopam",4616,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.0,0.0,0,,Safe
1193,CHEMBL1909285,1,chembl,missing,missing,NMTBSNPBIGRZBL-UHFFFAOYSA-N,emd 15 700|nitrefazole,71900,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1.0,1.0,1,CHEMBL1909285,toxic_hepa
2669,CHEMBL1275977,,withdrawn,missing,,OIXVKQDWLFHVGR-WQDIDPJDSA-N,Neomycin Sulfate,197162,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,,,1,CHEMBL1275977,toxic_neuro
724,CHEMBL715,0,both,missing,0,KVWDHTXUZHCGIO-UHFFFAOYSA-N,arkolamyl|ly-170053|ly170053|olanzapine|zalasta|zyprexa zydis|zyprexa,135398745,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.0,0.0,0,,Safe
2540,CHEMBL3833379,missing,drugbank,DB13743,0,KZNBHWLDPGWJMM-UHFFFAOYSA-J,Sodium aurotiosulfate,161780.0,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,0.0,0.0,0,,Safe
19,CHEMBL1621597,0,both,missing,0,OEXHQOGQTVQTAT-BHIXFJMTSA-N,ipratropium,missing,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0,0.0,0,,Safe
1150,CHEMBL41,0,both,missing,0,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine|fluoxetine|nsc-283480|prozac|sarafem|symbyax,3386,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.0,0.0,0,,Safe
468,CHEMBL218650,0,both,missing,0,XDAOLTSRNUSPPH-XMMPIXPASA-N,delamanid|deltyba|opc-67683,6480466,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0.0,0.0,0,,Safe
54,CHEMBL579205,0,chembl,missing,missing,VVECGOCJFKTUAX-UHFFFAOYSA-N,flutemetamol|[3h]-flutemetamol,10107393,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,0.0,0.0,0,,Safe
1626,CHEMBL454,0,both,missing,0,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,alisobumal|allylbarbituric acid|butalbital|butalbital ciii|itobarbital|sandoptal|tetrallobarbital,2481,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.0,0.0,0,,Safe
1766,CHEMBL1293,0,both,missing,0,OENHQHLEOONYIE-JLTXGRSLSA-N,.beta.-carotene|beta carotene|betacarotene|beta-carotene|betavit|c.i.-40800|eldon|gerard|golden rose|lumitene|lucaratin|nature's plus|nsc-62794|optimum|optimun|solatene,5280489,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,0.0,0.0,0,,Safe
2403,CHEMBL3833401,missing,drugbank,DB11081,0,VSCWAEJMTAWNJL-UHFFFAOYSA-K,Aluminum chloride,24012.0,Cl[Al](Cl)Cl,0.0,0.0,0,,Safe
2170,CHEMBL1200558,missing,drugbank,DB00626,0,CLKOFPXJLQSYAH-ABRJDSQDSA-N,Bacitracin,10909430.0,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,0.0,0.0,0,,Safe
1592,CHEMBL1201794,0,both,missing,0,FVTCRASFADXXNN-SCRDCRAPSA-N,e101a|flavin mononucleotide|riboflavin 5'-phosphate|riboflavin phosphate,643976,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,0.0,0.0,0,,Safe
1572,CHEMBL1773,0,both,missing,0,GAGWJHPBXLXJQN-UORFTKCHSA-N,capecitabine|ro 09-1978/000|ro-09-1978000|ro-091978000|xeloda,60953,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.0,0.0,0,,Safe
1137,CHEMBL2103837,0,both,missing,0,TXEIIPDJKFWEEC-UHFFFAOYSA-N,fx-1005|fx-1006|fx1006|tafamidis|vyndamax|vyndaqel,11001318,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,0.0,0.0,0,,Safe
2437,CHEMBL1362,missing,drugbank,DB11257,0,KRHYYFGTRYWZRS-UHFFFAOYSA-M,Fluoride ion,28179.0,[F-],0.0,0.0,0,,Safe
750,CHEMBL614,0,both,missing,0,IPEHBUMCGVEMRF-UHFFFAOYSA-N,d-50|mk-56|nsc-14911|pirilene|pyrafat|pyrazinamide|pyrazinecarboxamide|pyrazinamide|tebrazid,1046,NC(=O)c1cnccn1,0.0,0.0,0,,Safe
1301,CHEMBL2104993,0,both,missing,0,YQNWZWMKLDQSAC-UHFFFAOYSA-N,brintellix|lu aa21004|lu-aa21004|luaa21004|vortioxetine,9966051,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,0.0,0.0,0,,Safe
1126,CHEMBL979,0,both,missing,0,NPPQSCRMBWNHMW-UHFFFAOYSA-N,amosene|bamate|equanil|mepriam|meprobamate|meprospan|meprobamate|miltown|neuramate|tenavoid|tranmep,4064,CCCC(C)(COC(N)=O)COC(N)=O,0.0,0.0,0,,Safe
82,CHEMBL1200747,0,both,missing,0,RZOBLYBZQXQGFY-UHFFFAOYSA-N,ammonium lactate|bms-186091|e328|lac-hydrin,62358,CC(O)C(=O)O.N,0.0,0.0,0,,Safe
122,CHEMBL1234579,0,both,missing,0,GQPLMRYTRLFLPF-UHFFFAOYSA-N,e-942|entonox|fema no. 2779|ins no.942|ins-942|nitrogen monoxide|nitrous oxide|nitrous oxide,948,N#[N+][O-],0.0,0.0,0,,Safe
2684,CHEMBL2104287,,withdrawn,missing,,RJPZIQRLRMWPRF-UHFFFAOYSA-N,Dibenzepin Hydrochloride,443945,CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C.Cl,,,1,CHEMBL2104287,toxic_carcinogenic
2101,CHEMBL61,0,both,missing,0,YJGVMLPVUAXIQN-XVVDYKMHSA-N,condyline|condylox|nsc-24818|podofilox|podophyllotoxin|podophyllotoxin|warticon,10607,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0.0,0.0,0,,Safe
2614,CHEMBL294467,missing,drugbank,DB14702,0,CMZUMMUJMWNLFH-UHFFFAOYSA-N,Sodium metavanadate,26217.0,[Na+].[O-][V](=O)=O,0.0,0.0,0,,Safe
1675,CHEMBL256997,0,both,missing,0,OOUGLTULBSNHNF-UHFFFAOYSA-N,ataluren|ptc-124|ptc124,11219835,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0.0,0.0,0,,Safe
1275,CHEMBL6622,0,both,missing,0,MOYKHGMNXAOIAT-JGWLITMVSA-N,angitak|c01da08|carvasin|cedocard|cedocard ret|cedocard-10|cedocard-20|cedocard-40|cedocard-5|dilatrate-sr|diluted isosorbide dinitrate|diluted isosorbide dinitrate rs|dilatrate|imtack|iso mack|isocard|isoket 10|isoket 20|isoket 5|isoket ret 20|isoket ret 40|isordil tembids|isosorbide dinitrate|isordil|jeridin|nsc-80038|soni-slo|sorbichew|sorbid sa|sorbid-20 sa|sorbid-40 sa|sorbide nitrate|sorbidilat|sorbitrate|vascardin,6883,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0.0,0.0,0,,Safe
1285,CHEMBL744,0,both,missing,0,FTALBRSUTCGOEG-UHFFFAOYSA-N,bhv-0223|exservan|riluzole|rp 54274|rp-54274|rilutek|teglutik|tiglutik kit,5070,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.0,0.0,0,,Safe
689,CHEMBL572,0,both,missing,0,NXFQHRVNIOXGAQ-YCRREMRBSA-N,"berkfurin|ceduran|dantafur|furalan|furadantin|genfura|ivadantin|macrobid|macrodantin|nitrofurantoin|nitrofurantoin (monohydrate/macrocrystals)|nitrofurantoin macrocrystalline|nitrofurantoin, macrocrystalline|nsc-2107|nsc-44150|nitrofurantoin",6604200,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0.0,0.0,0,,Safe
1146,CHEMBL1469,0,both,missing,0,OBKXEAXTFZPCHS-UHFFFAOYSA-N,phenylbutanoic acid|phenylbutyrate,4775,O=C(O)CCCc1ccccc1,0.0,0.0,0,,Safe
1069,CHEMBL772,0,both,missing,0,QEVHRUUCFGRFIF-MDEJGZGSSA-N,ent-50146|hiserpia|nsc-237659|nsc-59272|reserpine|rau-sed|reserpine|serpalan|serpanray|serpate|serpivite|sandril|serpasil,5770,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0,0.0,0,,Safe
214,CHEMBL799,0,both,missing,0,RRGUKTPIGVIEKM-UHFFFAOYSA-N,cilostazol|opc-13013|opc-21|pletal,2754,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,0.0,0.0,0,,Safe
2094,CHEMBL1201182,0,both,missing,0,CBPNZQVSJQDFBE-FUXHJELOSA-N,cci-779|temsirolimus|torisel,6918289,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.0,0.0,0,,Safe
1506,CHEMBL710,0,both,missing,0,DBEPLOCGEIEOCV-WSBQPABSSA-N,aindeem|finasteride|mk-906|prostide|propecia|proscar,57363,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0,0.0,0,,Safe
2264,CHEMBL441738,missing,drugbank,DB04931,0,UAHFGYDRQSXQEB-LEBBXHLNSA-N,Afamelanotide,16197727.0,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O,0.0,0.0,0,,Safe
2351,CHEMBL3707306,missing,drugbank,DB09267,1,XXUZFRDUEGQHOV-UHFFFAOYSA-J,Strontium ranelate,6918182.0,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,1.0,1.0,0,,Safe
1076,CHEMBL1201227,0,both,missing,0,SWRUZBWLEWHWRI-UHFFFAOYSA-N,cycrimine|cycrimine,2911,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,0.0,0.0,0,,Safe
796,CHEMBL139,0,both,missing,0,DCOPUUMXTXDBNB-UHFFFAOYSA-N,arthrotec|cambia|cataflam|diclofenac|las-41007|las41007|solaraze|voltaren|voltaren ophthalmic|voltaren xr|voltaren-xr|zorvolex|zorvolex capsules,3033,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.0,0.0,0,,Safe
2219,CHEMBL1478530,missing,drugbank,DB01366,0,FKNXQNWAXFXVNW-BLLLJJGKSA-N,Procaterol,688561.0,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,0.0,0.0,0,,Safe
315,CHEMBL1395,0,both,missing,0,GCKMFJBGXUYNAG-HLXURNFRSA-N,"17-methyltestosterone|android 10|android 25|android 5|cdb-110|l 589.372|l-589.372|l-589372|methyltestosterone|methyltestosterone ciii|metandren|methitest|methyltestosterone|nsc-139965|nsc-9701|oreton methyl|oxandrolone impurity, methyltestosterone-|oreton|perandren|plex hormone|potensan fte|ru 24400|ru-24400|testovis|testred|u-2842|virilon",6010,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,0.0,0,,Safe
2640,,,withdrawn,missing,,BALXUFOVQVENIU-LQRGNCEWSA-N,Ephedra,16667682,CC(C(C1=CC=CC=C1)O)NC.Cl,,,1,,toxic_hepa
159,CHEMBL1898387,0,chembl,missing,missing,MJVGBKJNTFCUJM-UHFFFAOYSA-N,mexenone,71645,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.0,0.0,0,,Safe
1642,CHEMBL977,0,both,missing,0,VWQWXZAWFPZJDA-CGVGKPPMSA-N,hydrocortisone hemisuccinate|hydrocortisone succinate|nsc-7576,16623,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0.0,0.0,0,,Safe
318,CHEMBL27193,1,chembl,missing,missing,SGUAFYQXFOLMHL-ACJLOTCBSA-N,dilevalol,134044,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,1.0,1.0,1,CHEMBL27193,toxic_hepa
717,CHEMBL633,0,both,missing,0,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,amiodarone|amiodarone|cordarone|l-3428|pacerone|skf 33134-a,2157,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.0,0.0,0,,Safe
2323,CHEMBL42710,missing,drugbank,DB09086,0,RRAFCDWBNXTKKO-UHFFFAOYSA-N,Eugenol,3314.0,COC1=C(O)C=CC(CC=C)=C1,0.0,0.0,0,,Safe
2718,CHEMBL477874,,withdrawn,missing,,KGPPDNUWZNWPSI-UHFFFAOYSA-N,Flurothyl,9528,C(C(F)(F)F)OCC(F)(F)F,,,1,CHEMBL477874,toxic_neuro
190,CHEMBL705,0,both,missing,0,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,agn 192013|agn-192013|alitretinoin|alrt-1057|alrt1057|bal-4079|lg-100057|lg100057|lgd-1057|lgd1057|nsc-659772|panretin|retinoic acid 9-cis-form|toctino,449171,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,0.0,0.0,0,,Safe
598,CHEMBL1983268,0,both,missing,0,HAYYBYPASCDWEQ-UHFFFAOYSA-N,entrectinib|nms-e628|rozlytrek|rxdx-101,25141092,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,0.0,0.0,0,,Safe
978,CHEMBL270190,0,both,missing,0,UPNUIXSCZBYVBB-JVFUWBCBSA-N,adl 8-2698|adl-8-2698|alvimopan|alvimopan dihydrate|entereg|ly-246736|ly-246736 dihydrate|ly246736,5488548,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,0.0,0.0,0,,Safe
1256,CHEMBL74632,0,both,missing,0,JWCSIUVGFCSJCK-CAVRMKNVSA-N,latamoxef|moxalactam|moxam,47499,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,0.0,0.0,0,,Safe
1393,CHEMBL2146161,0,chembl,missing,missing,YVMBAUWDIGJRNY-BESUKNQGSA-N,mikamycin|pristinamycin|pyostacine|rp 7293|rp-7293|skf-7988,71454599,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,0.0,0.0,0,,Safe
2092,CHEMBL4297526,0,both,missing,0,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,byfavo|cns 7056|cns-7056|ono-2745|remimazolam,9867812,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,0.0,0.0,0,,Safe
2144,CHEMBL383921,missing,drugbank,DB00234,0,CBQGYUDMJHNJBX-RTBURBONSA-N,Reboxetine,127151.0,[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1,0.0,0.0,0,,Safe
2015,CHEMBL273575,1,both,missing,1,XXPANQJNYNUNES-UHFFFAOYSA-N,nomifensine,4528,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1.0,1.0,0,,Safe
811,CHEMBL712,0,both,missing,0,XRCFXMGQEVUZFC-UHFFFAOYSA-N,anisindione|anisindione|miradon,2197,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0,0.0,0,,Safe
1952,CHEMBL175247,0,both,missing,0,AHLBNYSZXLDEJQ-FWEHEUNISA-N,alli|beacita|lipstatin|orlipastat|orlistat|ro 18-0647/002|ro-180647-002|ro-180647002|tetrahydrolipstatin|xenical,3034010,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0.0,0.0,0,,Safe
534,CHEMBL30,0,both,missing,0,AQIXAKUUQRKLND-UHFFFAOYSA-N,acid-eze|acitak 200|acitak 400|acitak 800|brumetadina|cimetidine|dyspamet|galenamet|kentamet|nsc-335308|peptimax 200|peptimax 400|peptimax 800|skf-92334|tagadine|tagamet 100|tagamet hb|tagamet hb 200|tagamet|ultec|valmagen|zita,2756,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,0.0,0.0,0,,Safe
2250,CHEMBL82293,missing,drugbank,DB03796,0,IPCSVZSSVZVIGE-UHFFFAOYSA-N,Palmitic Acid,985.0,CCCCCCCCCCCCCCCC(O)=O,0.0,0.0,0,,Safe
479,CHEMBL2105720,0,both,missing,0,FGQFOYHRJSUHMR-UHFFFAOYSA-N,lesinurad|rdea 594|rdea-594|rdea594|zurampic,53465279,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0.0,0.0,0,,Safe
