,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
6746,CHEMBL245019,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,Small molecule,MOL,False,-2.7,1.0,-2.05,-2.03,8.68,2.77,259.22,8.0,9.0,5.0,6.0,18.0,NEUTRAL,259.22,259.0804,1.0,0.0,151.06,0.4,N,3.0,CHEMBL245019,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,HZQDCMWJEBCWBR-UUOKFMHZSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,CCC1CC(C2CCC(C(C)C)C2C)C(C)C1C
6747,CHEMBL1742461,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,Small molecule,MOL,False,2.66,2.0,0.51,0.86,8.87,7.94,431.56,6.0,7.0,1.0,1.0,30.0,NEUTRAL,431.56,431.1879,0.0,0.0,84.67,0.55,N,11.0,CHEMBL1742461,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,KMZQAVXSMUKBPD-DJWKRKHSSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,CC(CCCCCCC1CCCC(CC2CCCCC2)C1)CC(C)CC1CCCC1
6748,CHEMBL2107798,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[N+](C)(C)CCOP(=O)([O-])OCC(COC=O)OC=O,Small molecule,MOL,False,-1.09,0.0,-2.92,-4.94,1.86,,313.24,8.0,9.0,0.0,0.0,20.0,ACID,313.24,313.0927,0.0,0.0,111.19,0.25,N,12.0,CHEMBL2107798,C[N+](C)(C)CCOP(=O)([O-])OCC(COC=O)OC=O,RBAWEGYJSDPEHX-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[N+](C)(C)CCOP(=O)([O-])OCC(COC=O)OC=O,CCCCC(CCC)CCC(C)(C)CCCC(C)(C)C
6755,CHEMBL203266,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,COc1ccc(CN2CCNCC2)c(OC)c1OC,Small molecule,MOL,True,1.12,1.0,-0.9,0.91,,9.21,266.34,5.0,5.0,1.0,1.0,19.0,BASE,266.34,266.163,0.0,0.0,42.96,0.86,N,5.0,CHEMBL203266,COc1ccc(CN2CCNCC2)c(OC)c1OC,UHWVSEOVJBQKBE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1ccc(CN2CCNCC2)c(OC)c1OC,CCC1CCC(CC2CCCCC2)C(CC)C1CC
6757,CHEMBL1628688,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1,Small molecule,MOL,True,2.71,4.0,0.1,1.01,5.46,0.92,424.44,9.0,10.0,1.0,1.0,30.0,ACID,424.44,424.0954,0.0,0.0,132.99,0.5,N,6.0,CHEMBL1628688,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1,FJHHZXWJVIEFGJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1,CCC1CC(C)CCC1CC(C)(C)C1CCCCC1C1CCC(C2CCCC2)CC1
6758,CHEMBL701,4.0,Racemic Mixture,False,True,True,False,Prescription Only,None,None,None,None,NCC(CC(=O)O)c1ccc(Cl)cc1,Small molecule,MOL,True,1.86,1.0,-0.78,-0.78,3.89,9.79,213.66,2.0,3.0,2.0,3.0,14.0,ZWITTERION,213.66,213.0557,0.0,0.0,63.32,0.8,N,4.0,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,toxic_muscoskelet+toxic_neuro+toxic_psyche,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,NCC(CC(=O)O)c1ccc(Cl)cc1,CCC(CC(C)C)C1CCC(C)CC1
6760,CHEMBL3544916,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,Small molecule,MOL,False,-2.63,3.0,-5.57,-3.39,1.86,0.44,557.42,17.0,19.0,6.0,8.0,38.0,ACID,557.42,557.1384,3.0,3.0,278.07,0.15,N,8.0,CHEMBL3544916,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,GUWXKKAWLCENJA-WGWHJZDNSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,CCC1CC(C2CCC(C)CC2C)CC1CC(C)(C)CCC1CC(C2CCC3C(C)CC(C)CC32)CC1C
6762,CHEMBL1616951,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O,Small molecule,MOL,True,3.89,0.0,0.11,2.93,4.48,,358.48,3.0,4.0,2.0,2.0,26.0,ACID,358.48,358.2144,0.0,0.0,74.6,0.8,N,3.0,CHEMBL1616951,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O,PBKZPPIHUVSDNM-WNHSNXHDSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,1,0,0,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O,CC(C)CCC1(C)CCC2C3CCC4CC(C)CCC4(C)C3CCC21C
6766,CHEMBL1514,4.0,Single Stereoisomer,True,True,False,False,Withdrawn,2001,Life-threatening ventricular arrhythmias (especially torsade de pointes),European Union; United States,Cardiotoxicity,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,Small molecule,MOL,True,4.65,2.0,2.45,4.88,,9.87,353.51,3.0,3.0,0.0,0.0,26.0,BASE,353.51,353.2355,0.0,0.0,29.54,0.65,N,8.0,CHEMBL1514,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,XBMIVRRWGCYBTQ-AVRDEDQJSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,0.0,,1,0,0,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,CCC(CC(C)C)C(CC(C)C(C)C)(C1CCCCC1)C1CCCCC1
6770,CHEMBL588,4.0,Racemic Mixture,False,False,True,False,Prescription Only,None,None,None,None,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Small molecule,MOL,True,2.73,2.0,1.26,1.92,8.12,10.4,305.76,4.0,4.0,4.0,4.0,21.0,BASE,305.76,305.0819,0.0,0.0,72.72,0.61,N,1.0,CHEMBL588,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,TVURRHSHRRELCG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CC1CCC(C2CCCCC3C(C)C(C)C(C)CC23)CC1
6774,CHEMBL3545311,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,Small molecule,MOL,True,5.09,3.0,2.49,3.66,12.88,8.48,584.11,9.0,9.0,2.0,2.0,40.0,NEUTRAL,584.11,583.2591,2.0,2.0,85.86,0.35,N,8.0,CHEMBL3545311,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,AILRADAXUVEEIR-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,CCC1CC(C2CCC(C3CCC(C)CC3)CC2)CCC1CC1CCC(C)C(CC2CCCCC2C(C)(C)C)C1
6777,CHEMBL1236395,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Small molecule,MOL,False,-5.4,0.0,-4.7,-4.7,11.91,,342.3,11.0,11.0,8.0,8.0,23.0,NEUTRAL,342.3,342.1162,2.0,2.0,189.53,0.24,N,4.0,CHEMBL1236395,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,HDTRYLNUVZCQOY-LIZSDCNHSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CCC1CC(CC2CC(CC)C(C)C(C)C2C)C(C)C(C)C1C
6778,CHEMBL497939,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,Small molecule,MOL,False,0.55,1.0,-2.64,-0.28,,9.82,190.25,3.0,3.0,1.0,1.0,14.0,BASE,190.25,190.1106,0.0,0.0,34.03,0.65,Y,0.0,CHEMBL497939,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,ANJTVLIZGCUXLD-DTWKUNHWSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CC1CCCC2C3CCCC(C3)CC12
6779,CHEMBL117785,4.0,Racemic Mixture,False,True,False,False,Prescription Only,None,None,None,None,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,Small molecule,MOL,True,3.24,1.0,3.14,3.4,,7.33,317.43,4.0,4.0,0.0,0.0,23.0,NEUTRAL,317.43,317.1991,0.0,0.0,38.77,0.85,N,4.0,CHEMBL117785,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,MKJIEFSOBYUXJB-UHFFFAOYSA-N,toxic_psyche,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,CCC1CC2CCC3CC(CC(C)C)C(C)CC3C2CC1CC
6785,CHEMBL1201207,4.0,Single Stereoisomer,True,False,True,False,Prescription Only,None,None,None,None,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,Small molecule,MOL,True,2.01,0.0,-2.01,1.56,1.18,,472.45,6.0,8.0,4.0,4.0,32.0,ACID,472.45,472.1662,0.0,0.0,141.36,0.46,N,4.0,CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,VQODGRNSFPNSQE-DVTGEIKXSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CCC2(C)C(CCC3C4CC(C)C(C)(C(C)CCC(C)(C)C)C4(C)CC(C)C32C)C1
6789,CHEMBL317052,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,Small molecule,MOL,True,-2.43,3.0,-2.25,-2.25,12.35,1.53,390.36,12.0,13.0,5.0,6.0,28.0,NEUTRAL,390.36,390.14,2.0,1.0,186.46,0.32,N,4.0,CHEMBL317052,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,CCC(C)C1CCC(C2CC(C)C3CCC(C4CC(CC)C(C)C4C)C3C2)C1
6797,CHEMBL1401508,3.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,Small molecule,MOL,False,2.36,3.0,2.47,2.63,7.75,,482.44,10.0,10.0,5.0,5.0,35.0,NEUTRAL,482.44,482.1213,0.0,0.0,155.14,0.37,N,4.0,CHEMBL1401508,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,SEBFKMXJBCUCAI-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,CCC1CC(C2CC3CC(C4CC5CC(C)CC(C)C5C(C)C4C)CCC3CC2CC)CCC1C
6799,CHEMBL2364632,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Small molecule,MOL,True,0.11,1.0,-3.22,-3.04,2.94,8.25,487.51,10.0,11.0,5.0,6.0,35.0,ACID,487.51,487.1955,2.0,0.0,173.86,0.28,N,5.0,CHEMBL2364632,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,PQJQFLNBMSCUSH-SBAJWEJLSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,CCC(C)CC1CCC(C)C2C(C)C3C(CC12)CC1C(C(C)C)C(C)C(C(C)C)C(C)C1(C)C3C
6807,CHEMBL2105581,4.0,Racemic Mixture,False,False,False,False,Withdrawn,2005,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",Spain,Dermatological toxicity; Neurotoxicity; Psychiatric toxicity,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,Small molecule,MOL,True,0.73,1.0,0.03,0.55,10.06,7.77,383.47,6.0,8.0,2.0,3.0,26.0,NEUTRAL,383.47,383.1515,0.0,0.0,110.96,0.64,N,8.0,CHEMBL2105581,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,RYJXBGGBZJGVQF-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,1,0,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,CCCC1CCCC1CCC(C)C1CC(C(C)(C)C)CC(CC)C1CC
6808,CHEMBL1628502,4.0,Racemic Mixture,True,True,False,False,Prescription Only,None,None,None,None,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,Small molecule,MOL,True,2.68,0.0,-0.16,2.76,4.35,,329.39,5.0,7.0,2.0,2.0,23.0,ACID,329.39,329.1838,0.0,0.0,101.93,0.55,N,7.0,CHEMBL1628502,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,TZDUHAJSIBHXDL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,CC(C)CC1(CCC(C)CC(C)CC(C)C(C)C)CCCCC1
6813,CHEMBL46058,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCCl,Small molecule,MOL,True,1.25,0.0,1.19,1.19,,,64.52,0.0,0.0,0.0,0.0,3.0,,64.52,64.008,0.0,0.0,0.0,0.37,Y,0.0,CHEMBL46058,CCCl,HRYZWHHZPQKTII-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCCl,CCC
6815,CHEMBL2105689,4.0,Single Stereoisomer,False,False,False,True,Prescription Only,None,None,None,None,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,Small molecule,MOL,True,5.06,2.0,4.06,4.07,,5.89,354.29,5.0,3.0,0.0,0.0,21.0,NEUTRAL,354.29,352.9615,1.0,1.0,41.61,0.71,N,2.0,CHEMBL2105689,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,YTAOBBFIOAEMLL-REQDGWNSSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,CCC(C1CCCC1)C1CCC(C2CCC(C)CC2C)C1
6816,CHEMBL1201323,4.0,Achiral Molecule,False,False,True,False,Discontinued,None,None,None,None,NCCc1cc[nH]n1,Small molecule,MOL,True,-0.09,1.0,-2.38,-0.28,,9.56,111.15,2.0,3.0,2.0,3.0,8.0,BASE,111.15,111.0796,0.0,0.0,54.7,0.56,Y,2.0,CHEMBL1201323,NCCc1cc[nH]n1,JXDFEQONERDKSS-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,NCCc1cc[nH]n1,CCCC1CCCC1
6823,CHEMBL493,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Small molecule,MOL,True,3.19,2.0,3.8,3.89,9.69,6.71,654.61,6.0,10.0,3.0,3.0,43.0,NEUTRAL,654.61,653.2213,1.0,1.0,118.21,0.46,N,5.0,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,OZVBMTJYIDMWIL-AYFBDAFISA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,CC(C)CC1C(C)C2CCCC2C2(C)CC(CC(C)C3CC(C)C4CC5C(C)CC6CCCC(C4C3)C65)(C(C)C)C(C)C12
6824,CHEMBL6622,4.0,Single Stereoisomer,True,True,False,True,Prescription Only,None,None,None,None,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],Small molecule,MOL,True,-1.06,0.0,-0.01,-0.01,,,236.14,8.0,10.0,0.0,0.0,16.0,NEUTRAL,236.14,236.0281,0.0,0.0,123.2,0.45,N,4.0,CHEMBL6622,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],MOYKHGMNXAOIAT-JGWLITMVSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],CC(C)CC1CCC2C(CC(C)C)CCC12
6825,CHEMBL376897,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,Small molecule,MOL,True,1.06,1.0,-3.27,-3.27,,,318.39,4.0,5.0,1.0,1.0,23.0,NEUTRAL,318.39,318.17,0.0,0.0,59.06,0.51,N,4.0,CHEMBL376897,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,LZCOQTDXKCNBEE-IKIFYQGPSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,CCC(C(C)CC1CC2C3CC3C(C1)C2(C)C)C1CCCCC1
6826,CHEMBL1237122,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,Small molecule,MOL,True,3.43,0.0,-0.03,2.89,4.36,,368.51,4.0,5.0,4.0,4.0,26.0,ACID,368.51,368.2563,0.0,0.0,97.99,0.31,N,12.0,CHEMBL1237122,CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,DLJKPYFALUEJCK-IIELGFQLSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,CCCCCC(C)(C)CCC1C(C)CC(C)C1CCCCCCC(C)C
6828,CHEMBL3828074,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,Small molecule,MOL,False,3.43,4.0,3.07,3.64,,7.85,588.71,10.0,10.0,1.0,1.0,42.0,NEUTRAL,588.71,588.2431,1.0,1.0,104.24,0.35,N,7.0,CHEMBL3828074,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,REQQVBGILUTQNN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,CCC1CC(C(C)C2C(CC)CC3C(C)CC(C4CCC(CC(C)C5CC(C)C5)CC4)CC32)CC1C1CCC(C)CC1
6833,CHEMBL3544978,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,Small molecule,MOL,False,1.2,2.0,1.17,1.51,7.31,,487.44,9.0,12.0,2.0,2.0,35.0,NEUTRAL,487.44,487.1503,1.0,0.0,143.31,0.57,N,1.0,CHEMBL3544978,C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,ZSWMIFNWDQEXDT-ZESJGQACSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,CC1CC(C)C2C(C1)C1C(CC3C(CCC3C3C(C)CCC3C)C1C)CC21C(C)CC(C)CC1C
6838,CHEMBL484,3.0,Achiral Molecule,True,False,False,False,Unknown,None,None,None,None,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,Small molecule,MOL,False,-0.44,2.0,-3.96,-3.85,1.35,3.75,273.19,7.0,9.0,3.0,4.0,18.0,ACID,273.19,273.0627,0.0,0.0,136.38,0.49,N,5.0,CHEMBL484,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,SUPKOOSCJHTBAH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,CC1CCCC2C(CCCCC(C)(C)C)CCC12
6849,CHEMBL129,4.0,Single Stereoisomer,True,True,True,False,Prescription Only,None,None,None,None,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,Small molecule,MOL,True,-0.2,1.0,-0.41,-0.3,9.96,,267.25,6.0,9.0,2.0,2.0,19.0,NEUTRAL,267.25,267.0968,0.0,0.0,133.08,0.45,N,3.0,CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,HBOMLICNUCNMMY-XLPZGREQSA-N,toxic_hema+toxic_hepa+toxic_metabolism+toxic_muscoskelet,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,CCCC1CC(C2CC(C)C(C)CC2C)CC1CC
6863,CHEMBL3301621,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,Small molecule,MOL,False,2.7,2.0,-0.35,2.54,,10.54,209.29,1.0,1.0,1.0,1.0,16.0,BASE,209.29,209.1204,0.0,0.0,12.03,0.76,Y,1.0,CHEMBL3301621,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,HKHCSWPSUSWGLI-CABCVRRESA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,C1CCC2CC(C34CCCC3C4)CCC2C1
