,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3
7830,CHEMBL1201288,4.0,Achiral Molecule,False,True,True,False,Prescription Only,None,None,None,None,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,Small molecule,MOL,True,1.74,2,1.20,1.26,8.23,,314.26,6,9,1,1,23,NEUTRAL,314.26,314.0651,0,0,118.05,0.40,N,4,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,OZOMQRBLCMDCEG-VIZOYTHASA-N,toxic_hepa,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7831,CHEMBL1909286,4.0,Racemic Mixture,False,False,False,False,Withdrawn,1966,Hepatotoxicity; Drug Interaction,United Kingdom,Hepatotoxicity,CC(COc1ccccc1)NN,Small molecule,MOL,False,0.92,1,1.25,1.25,,5.45,166.22,3,3,2,3,12,NEUTRAL,166.22,166.1106,0,0,47.28,0.52,N,4,CHEMBL1909286,CC(COc1ccccc1)NN,QNEXFJFTGQBXBJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,1,0
7833,CHEMBL710,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,Small molecule,MOL,True,3.81,0,3.07,3.07,,0.33,372.55,2,4,2,2,27,NEUTRAL,372.55,372.2777,0,0,58.20,0.74,N,1,CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,DBEPLOCGEIEOCV-WSBQPABSSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7835,CHEMBL488025,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,Small molecule,MOL,False,4.03,2,-0.16,3.03,3.94,,372.42,3,4,1,1,26,ACID,372.42,372.0832,0,0,71.44,0.88,N,4,CHEMBL488025,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,MVGSNCBCUWPVDA-MFOYZWKCSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7836,CHEMBL141,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Small molecule,MOL,True,-0.59,1,-1.10,-1.10,,,229.26,7,6,2,3,15,NEUTRAL,229.26,229.0521,0,0,90.37,0.70,N,2,CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-NKWVEPMBSA-N,toxic_hepa+toxic_metabolism,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7837,CHEMBL1201046,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,Small molecule,MOL,True,-0.71,2,-6.38,-3.18,2.75,8.93,519.57,11,13,4,5,35,ZWITTERION,519.57,519.0995,2,2,193.63,0.23,N,10,CHEMBL1201046,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,SLAYUXIURFNXPG-CRAIPNDOSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7838,CHEMBL1542,4.0,Achiral Molecule,True,True,True,False,Prescription Only,None,None,None,None,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,Small molecule,MOL,True,1.15,3,1.15,1.17,8.62,2.16,277.27,8,9,1,1,19,NEUTRAL,277.27,277.0382,0,0,115.42,0.43,N,3,CHEMBL1542,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,LMEKQMALGUDUQG-UHFFFAOYSA-N,toxic_carcinogenic+toxic_hema+toxic_immune+toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7843,CHEMBL1764,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,Small molecule,MOL,True,4.50,2,2.24,4.25,,9.42,328.48,4,3,0,0,23,BASE,328.48,328.1609,0,0,15.71,0.80,N,5,CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-CQSZACIVSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7844,CHEMBL38827,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,Small molecule,MOL,True,9.15,3,6.84,9.19,,9.78,528.95,2,2,1,1,35,BASE,528.95,527.1549,2,2,23.47,0.22,N,10,CHEMBL38827,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,DYLGFOYVTXJFJP-MYYYXRDXSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7848,CHEMBL561,4.0,Racemic Mixture,False,True,False,False,Discontinued,None,None,None,None,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,Small molecule,MOL,True,1.80,2,-0.42,-0.42,5.45,8.70,351.35,5,6,2,2,25,ZWITTERION,351.35,351.1394,0,0,74.57,0.88,N,3,CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7849,CHEMBL1909324,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,Small molecule,MOL,True,5.29,1,0.67,0.67,,,511.52,4,5,0,0,32,NEUTRAL,511.52,510.2213,2,2,36.92,0.32,N,10,CHEMBL1909324,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,DDHUTBKXLWCZCO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7853,CHEMBL1524273,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Small molecule,MOL,True,2.89,3,-1.48,2.55,2.91,0.59,403.44,6,8,3,3,27,ACID,403.44,403.0297,0,0,125.46,0.58,N,6,CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PBMSWVPMRUJMPE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7854,CHEMBL1397,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,Small molecule,MOL,True,4.57,5,5.41,5.41,,3.93,700.79,12,12,1,1,51,NEUTRAL,700.79,700.3297,2,2,115.70,0.20,N,12,CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,RAGOYPUPXAKGKH-XAKZXMRKSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7865,CHEMBL1581,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,Small molecule,MOL,True,1.94,0,-0.85,0.63,3.79,5.48,368.47,5,7,2,2,26,ACID,368.47,368.2311,0,0,95.94,0.64,N,8,CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,IPVQLZZIHOAWMC-QXKUPLGCSA-N,toxic_teratogen,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7870,CHEMBL325041,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,Small molecule,MOL,True,,,,,,,384.25,,,,,,,384.25,384.1969,,,,,,,CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7879,CHEMBL364713,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,Small molecule,MOL,True,2.88,2,2.39,2.58,13.07,7.14,413.43,8,8,0,0,30,NEUTRAL,413.43,413.1475,0,0,75.69,0.71,N,4,CHEMBL364713,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-MSOLQXFVSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,,,1,0,0
7883,CHEMBL544,4.0,Achiral Molecule,False,False,False,True,Discontinued,None,None,None,None,COc1ccc(O)cc1,Small molecule,MOL,True,1.40,1,1.51,1.51,9.94,,124.14,2,2,1,1,9,NEUTRAL,124.14,124.0524,0,0,29.46,0.61,Y,1,CHEMBL544,COc1ccc(O)cc1,NWVVVBRKAWDGAB-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7889,CHEMBL2103872,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,Small molecule,MOL,True,-3.90,2,-7.80,-8.07,2.69,9.14,666.70,16,20,7,10,45,ZWITTERION,666.70,666.1751,3,3,302.21,0.05,N,12,CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,JHFNIHVVXRKLEF-DCZLAGFPSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7895,CHEMBL549963,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,Small molecule,MOL,False,4.03,2,3.84,3.84,,5.25,285.42,4,3,1,1,20,NEUTRAL,285.42,285.1300,0,0,18.51,0.77,N,2,CHEMBL549963,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,QTWZICCBKBYHDM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7899,CHEMBL1190,4.0,Achiral Molecule,False,False,True,False,Discontinued,None,None,None,None,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,Small molecule,MOL,True,3.52,0,-4.87,-4.87,,,258.49,0,2,0,0,18,,258.49,258.3024,0,0,0.00,0.39,N,11,CHEMBL1190,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,MTCUAOILFDZKCO-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7904,CHEMBL978,4.0,Racemic Mixture,False,False,False,True,Prescription Only,None,None,None,None,CC(=O)OC(C)C[N+](C)(C)C,Small molecule,MOL,True,0.64,0,-3.80,-3.80,,,160.24,2,3,0,0,11,NEUTRAL,160.24,160.1332,0,0,26.30,0.45,Y,3,CHEMBL978,CC(=O)OC(C)C[N+](C)(C)C,NZWOPGCLSHLLPA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7905,CHEMBL483254,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,Small molecule,MOL,True,3.33,3,0.97,2.48,9.31,9.95,349.43,3,5,4,4,26,BASE,349.43,349.1790,0,0,77.15,0.23,N,7,CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,FPOHNWQLNRZRFC-ZHACJKMWSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7908,CHEMBL285674,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Small molecule,MOL,True,3.27,3,2.90,2.90,,4.90,294.75,4,4,0,0,21,NEUTRAL,294.75,294.0672,0,0,43.07,0.69,N,1,CHEMBL285674,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,CDCHDCWJMGXXRH-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7911,CHEMBL113178,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,C[Se]CC[C@H](N)C(=O)O,Small molecule,MOL,False,,,,,,,196.11,,,,,,,196.11,196.9955,,,,,,,CHEMBL113178,C[Se]CC[C@H](N)C(=O)O,RJFAYQIBOAGBLC-BYPYZUCNSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7915,CHEMBL787,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Small molecule,MOL,True,8.95,4,5.80,8.49,4.40,3.12,586.20,4,4,2,2,41,ACID,586.20,585.2104,2,2,70.42,0.17,N,12,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,UCHDWCPVSPXUMX-TZIWLTJVSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7916,CHEMBL176687,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC1=CC(=O)NS(=O)(=O)O1,Small molecule,MOL,False,-0.72,0,-1.49,-0.55,3.02,,163.15,4,5,1,1,10,ACID,163.15,162.9939,0,0,72.47,0.51,N,0,CHEMBL176687,CC1=CC(=O)NS(=O)(=O)O1,YGCFIWIQZPHFLU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7919,CHEMBL74415,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,Small molecule,MOL,False,5.73,2,6.41,6.41,9.32,,310.44,2,2,1,1,23,NEUTRAL,310.44,310.1933,1,1,29.46,0.73,N,4,CHEMBL74415,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,VBGLYOIFKLUMQG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7920,CHEMBL211456,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CN[C@@H](C)[C@H](O)c1ccccc1,Small molecule,MOL,True,1.33,1,-0.78,1.32,13.89,9.52,165.24,2,2,2,2,12,BASE,165.24,165.1154,0,0,32.26,0.71,Y,3,CHEMBL211456,CN[C@@H](C)[C@H](O)c1ccccc1,KWGRBVOPPLSCSI-WPRPVWTQSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7932,CHEMBL607400,4.0,Single Stereoisomer,False,True,True,False,Prescription Only,None,None,None,None,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,Small molecule,MOL,True,0.90,0,0.66,0.66,,,212.29,2,4,1,2,15,NEUTRAL,212.29,212.1525,0,0,63.40,0.74,N,5,CHEMBL607400,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,MSYKRHVOOPPJKU-BDAKNGLRSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7936,CHEMBL766,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,Small molecule,MOL,True,1.43,0,-4.19,-1.27,2.53,9.14,358.46,5,7,4,5,24,ZWITTERION,358.46,358.1562,0,0,129.72,0.32,N,11,CHEMBL766,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,DHSUYTOATWAVLW-WFVMDLQDSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7940,CHEMBL1208646,4.0,Unknown,False,True,False,False,Discontinued,None,None,None,None,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)O,Small molecule,MOL,True,,,,,,,255.23,,,,,,,255.23,255.0968,,,,,,,missing,missing,missing,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7944,CHEMBL1512580,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,Small molecule,MOL,False,6.19,3,4.66,6.23,,8.96,381.44,1,1,0,0,28,BASE,381.44,381.1704,1,1,3.24,0.52,N,4,CHEMBL1512580,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,WJJYZXPHLSLMGE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7950,CHEMBL1256841,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1974,Hepatotoxicity; Drug Interaction,United Kingdom; United States,Hepatotoxicity,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,Small molecule,MOL,False,1.02,2,0.39,0.39,13.65,3.41,298.35,4,6,3,3,22,NEUTRAL,298.35,298.1430,0,0,83.12,0.53,N,7,CHEMBL1256841,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NOIIUHRQUVNIDD-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1.0,,,,0,0,1
7952,CHEMBL4072833,3.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,Small molecule,MOL,False,4.35,3,3.31,3.50,,7.16,429.52,6,7,2,3,32,NEUTRAL,429.52,429.2165,0,0,93.37,0.54,N,7,CHEMBL4072833,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,QUIWHXQETADMGN-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7954,CHEMBL2110805,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,Small molecule,MOL,True,4.69,2,0.68,0.68,,,282.45,0,1,0,0,21,,282.45,282.2216,0,0,0.00,0.67,N,6,CHEMBL2110805,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,JEJBJBKVPOWOQK-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7955,CHEMBL811,4.0,Racemic Mixture,False,True,True,False,Prescription Only,None,None,None,None,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,Small molecule,MOL,True,3.93,2,1.68,3.75,,9.48,319.25,2,2,0,0,19,BASE,319.25,318.0732,0,0,16.13,0.83,N,5,CHEMBL811,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7965,CHEMBL471498,3.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,O=C(O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,Small molecule,MOL,False,2.97,1,0.22,2.92,4.62,,315.41,2,4,1,1,23,ACID,315.41,315.1834,0,0,57.61,0.91,N,5,CHEMBL471498,O=C(O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,WPGGHFDDFPHPOB-BBWFWOEESA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7968,CHEMBL2105420,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,Small molecule,MOL,True,-2.67,0,-2.47,-2.47,10.53,1.97,284.36,6,8,2,2,17,NEUTRAL,284.36,284.0613,0,0,98.82,0.57,N,2,CHEMBL2105420,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,AJKIRUJIDFJUKJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7970,CHEMBL1331216,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,Small molecule,MOL,True,1.93,1,-0.41,1.57,,9.39,289.37,4,4,1,1,21,BASE,289.37,289.1678,0,0,49.77,0.86,N,4,CHEMBL1331216,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,RKUNBYITZUJHSG-FXUDXRNXSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7972,CHEMBL2110771,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,Small molecule,MOL,True,2.94,2,-1.05,-1.05,,,311.45,1,3,1,2,23,NEUTRAL,311.45,311.2118,0,0,43.09,0.79,N,7,missing,missing,missing,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7973,CHEMBL514446,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,Small molecule,MOL,True,4.07,0,0.71,3.64,4.35,,402.53,4,5,1,1,29,ACID,402.53,402.2406,0,0,88.51,0.77,N,4,CHEMBL514446,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,OHXPGWPVLFPUSM-KLRNGDHRSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7974,CHEMBL25,4.0,Achiral Molecule,False,True,False,False,Over the Counter,None,None,None,None,CC(=O)Oc1ccccc1C(=O)O,Small molecule,MOL,True,1.31,1,-2.16,1.24,3.41,,180.16,3,4,1,1,13,ACID,180.16,180.0423,0,0,63.60,0.55,N,2,CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7977,CHEMBL2105618,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCCC4[C@H]3CC[C@@]21C,Small molecule,MOL,True,5.26,0,4.83,4.83,,,300.49,1,1,1,1,22,NEUTRAL,300.49,300.2453,1,1,20.23,0.69,N,2,CHEMBL2105618,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCCC4[C@H]3CC[C@@]21C,ATXHVCQZZJYMCF-XZCODKSBSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7979,CHEMBL4065616,3.0,Single Stereoisomer,True,False,False,False,Unknown,None,None,None,None,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,Small molecule,MOL,True,2.31,3,2.01,2.01,10.23,0.59,602.59,13,14,4,5,42,NEUTRAL,602.59,602.2254,2,2,203.55,0.16,N,13,CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,RWWYLEGWBNMMLJ-YSOARWBDSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7981,CHEMBL45,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,Small molecule,MOL,True,1.86,2,1.15,1.15,,,232.28,2,4,2,2,17,NEUTRAL,232.28,232.1212,0,0,54.12,0.84,N,4,CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
7986,CHEMBL135,4.0,Single Stereoisomer,False,True,False,True,Prescription Only,None,None,None,None,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Small molecule,MOL,True,3.61,1,3.74,3.75,10.33,,272.39,2,2,2,2,20,NEUTRAL,272.39,272.1776,0,0,40.46,0.76,N,0,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,toxic_carcinogenic+toxic_cardio+toxic_neuro+toxic_respiratory+toxic_vascular,missing,missing,missing,missing,missing,,,0.0,,0.0,,0,0,0
